,to,sender,timestamp,liquidity,amount0,amount1
20,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622904804,0.000411094460870208,34604.656224,13.291727469876074971
21,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622903452,0.000187490151573525,15855.779485,6.033832303192360033
22,0x7751de3be5082f3a8f9e5ad089e43a4ec159a77b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622900585,0.000011667476480928,988.018128,0.374947440535577433
23,0x7751de3be5082f3a8f9e5ad089e43a4ec159a77b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622900324,0.000010903094665305,923.735168,0.350213498629181288
24,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622898433,0.000270756413219044,22874.996578,8.72058158289096317
25,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622897197,0.00055615651627599,47240.633352,17.816324875562442377
26,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622896505,0.00000388577113917,329.177362,0.12481237129645104
27,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622896051,0.00032260544420438,27337.046417,10.359120408184695784
28,0x3226cfb2822fae2522552b8c894168427ab62565,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622895950,0.000015576023485974,1320.430651,0.499951608472728844
29,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622894189,0.000692205288317027,58749.152731,22.19041941847731321
30,0x91552419b2e1b480b91ed10e617921af06f0896a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622887855,0.009435647031572676,809000,299.392299098791111103
31,0x3fafb2b6c43829598f146ae93b762c0c41a9129d,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,1622883311,0.000014152826780512,1236.920762,0.44043999356402423
32,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622880107,0.000000799121784944,69.577602,0.024962449688764054
33,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622878780,0.000000275321573488,24.056384,0.008569903950404948
34,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622878672,0.000000160417235879,14.018787,0.004992488785635234
